read_id	transcript_id
m54284U_191110_105540/108528298/ccs	transcript_1014.known
m54284U_191111_172039/30606096/ccs	transcript_1014.known
m54284U_191111_172039/81330927/ccs	transcript_1014.known
m54284U_191111_172039/22544685/ccs	transcript_1014.known
m54284U_191110_105540/69993461/ccs	transcript_1014.known
m54284U_191110_105540/165481080/ccs	transcript_1014.known
m54284U_191110_105540/63506464/ccs	transcript_1014.known
m54284U_191110_105540/96928919/ccs	transcript_1014.known
m54284U_191111_172039/69928014/ccs	transcript_1014.known
m54284U_191110_105540/16845234/ccs	transcript_1014.known
m54284U_191111_172039/35455712/ccs	transcript_1014.known
m54284U_191111_172039/150864946/ccs	transcript_1014.known
m54284U_191111_172039/80281920/ccs	transcript_1014.known
m54284U_191110_105540/48890546/ccs	transcript_1014.known
m54284U_191110_105540/7733920/ccs	transcript_1014.known
m54284U_191111_172039/130090701/ccs	transcript_1014.known
m54284U_191111_172039/177407274/ccs	transcript_1014.known
m54284U_191111_172039/31918668/ccs	transcript_1014.known
m54284U_191110_105540/18942215/ccs	transcript_1014.known
m54284U_191110_105540/12189971/ccs	transcript_1014.known
m54284U_191110_105540/146998235/ccs	transcript_1014.known
m54284U_191111_172039/160368375/ccs	transcript_1014.known
m54284U_191110_105540/76285471/ccs	transcript_1014.known
m54284U_191111_172039/106038889/ccs	transcript_1014.known
m54284U_191110_105540/83691349/ccs	transcript_1014.known
m54284U_191110_105540/68813277/ccs	transcript_1014.known
m54284U_191110_105540/41420627/ccs	transcript_1014.known
m54284U_191111_172039/7209057/ccs	transcript_1014.known
m54284U_191110_105540/76416646/ccs	transcript_1014.known
m54284U_191111_172039/87819719/ccs	transcript_1014.known
m54284U_191110_105540/158795443/ccs	transcript_1014.known
m54284U_191110_105540/137561154/ccs	transcript_1014.known
m54284U_191110_105540/19202770/ccs	transcript_1014.known
m54284U_191110_105540/14156310/ccs	transcript_1014.known
m54284U_191110_105540/123472064/ccs	transcript_1014.known
m54284U_191111_172039/162793697/ccs	transcript_1014.known
m54284U_191111_172039/138413885/ccs	transcript_1014.known
m54284U_191110_105540/67044246/ccs	transcript_1014.known
m54284U_191111_172039/74057282/ccs	transcript_1014.known
m54284U_191110_105540/54133848/ccs	transcript_1014.known
m54284U_191110_105540/96864103/ccs	transcript_1014.known
m54284U_191111_172039/85656205/ccs	transcript_1014.known
m54284U_191110_105540/121964733/ccs	transcript_1014.known
m54284U_191110_105540/92407940/ccs	transcript_1014.known
m54284U_191110_105540/135530170/ccs	transcript_1014.known
m54284U_191111_172039/73008945/ccs	transcript_1014.known
m54284U_191110_105540/175704717/ccs	transcript_1014.known
m54284U_191110_105540/105907038/ccs	transcript_1014.known
m54284U_191111_172039/55052212/ccs	transcript_1014.known
m54284U_191110_105540/85920085/ccs	transcript_1014.known
m54284U_191110_105540/57082510/ccs	transcript_1014.known
m54284U_191111_172039/61603990/ccs	transcript_1014.known
m54284U_191111_172039/170788999/ccs	transcript_1014.known
m54284U_191110_105540/83296382/ccs	transcript_1014.known
m54284U_191110_105540/28182821/ccs	transcript_1014.known
m54284U_191111_172039/67109798/ccs	transcript_1014.known
m54284U_191111_172039/123078641/ccs	transcript_1014.known
m54284U_191111_172039/147194358/ccs	transcript_1014.known
m54284U_191110_105540/165021627/ccs	transcript_1014.known
m54284U_191110_105540/177998487/ccs	transcript_1014.known
m54284U_191110_105540/88737082/ccs	transcript_1014.known
m54284U_191111_172039/36963145/ccs	transcript_1014.known
m54284U_191110_105540/169738935/ccs	transcript_1014.known
m54284U_191110_105540/140837041/ccs	transcript_1014.known
m54284U_191111_172039/91294451/ccs	transcript_1014.known
m54284U_191110_105540/131139123/ccs	transcript_1014.known
m54284U_191111_172039/160500223/ccs	transcript_1014.known
m54284U_191110_105540/48499118/ccs	transcript_1014.known
m54284U_191111_172039/67634099/ccs	transcript_1014.known
m54284U_191111_172039/54788546/ccs	transcript_1014.known
m54284U_191110_105540/124978571/ccs	transcript_1014.known
m54284U_191110_105540/87360101/ccs	transcript_1014.known
m54284U_191110_105540/127731256/ccs	transcript_1014.known
m54284U_191110_105540/133892081/ccs	transcript_1014.known
m54284U_191110_105540/54986942/ccs	transcript_1014.known
m54284U_191111_172039/73534039/ccs	transcript_1014.known
m54284U_191111_172039/38799274/ccs	transcript_1014.known
m54284U_191110_105540/21038936/ccs	transcript_1014.known
m54284U_191111_172039/61867001/ccs	transcript_1014.known
m54284U_191111_172039/84803846/ccs	transcript_1014.known
m54284U_191111_172039/74842845/ccs	transcript_1014.known
m54284U_191111_172039/11667521/ccs	transcript_1014.known
m54284U_191110_105540/171573626/ccs	transcript_1014.known
m54284U_191110_105540/61933677/ccs	transcript_1014.known
m54284U_191110_105540/147589154/ccs	transcript_1014.known
m54284U_191111_172039/32047882/ccs	transcript_1014.known
m54284U_191111_172039/33883691/ccs	transcript_1014.known
m54284U_191111_172039/177472343/ccs	transcript_1014.known
m54284U_191110_105540/38667396/ccs	transcript_1014.known
m54284U_191111_172039/179766032/ccs	transcript_1014.known
m54284U_191111_172039/144376440/ccs	transcript_1014.known
m54284U_191111_172039/96798560/ccs	transcript_1014.known
m54284U_191110_105540/144705206/ccs	transcript_1014.known
m54284U_191110_105540/12519297/ccs	transcript_1014.known
m54284U_191111_172039/98699286/ccs	transcript_1014.known
m54284U_191110_105540/124651775/ccs	transcript_1014.known
m54284U_191110_105540/64948445/ccs	transcript_1014.known
m54284U_191110_105540/82839447/ccs	transcript_1014.known
m54284U_191110_105540/95880838/ccs	transcript_1014.known
m54284U_191110_105540/106824936/ccs	transcript_1014.known
m54284U_191111_172039/149160160/ccs	transcript_1014.known
m54284U_191111_172039/174066078/ccs	transcript_1014.known
m54284U_191111_172039/100271411/ccs	transcript_1014.known
m54284U_191111_172039/146932917/ccs	transcript_1014.known
m54284U_191111_172039/52954371/ccs	transcript_1014.known
m54284U_191110_105540/130286514/ccs	transcript_1014.known
m54284U_191111_172039/138807011/ccs	transcript_1014.known
m54284U_191111_172039/38274811/ccs	transcript_1014.known
m54284U_191111_172039/108856629/ccs	transcript_1014.known
m54284U_191110_105540/3670025/ccs	transcript_1014.known
m54284U_191111_172039/115278119/ccs	transcript_1014.known
m54284U_191110_105540/6424926/ccs	transcript_1014.known
m54284U_191110_105540/143720843/ccs	transcript_1014.known
m54284U_191110_105540/144116092/ccs	transcript_1014.known
m54284U_191110_105540/152635666/ccs	transcript_1014.known
m54284U_191110_105540/180225452/ccs	transcript_1014.known
m54284U_191111_172039/168952454/ccs	transcript_1014.known
m54284U_191110_105540/21498030/ccs	transcript_1014.known
m54284U_191111_172039/48367455/ccs	transcript_1014.known
m54284U_191110_105540/122094020/ccs	transcript_1014.known
m54284U_191110_105540/19138204/ccs	transcript_1014.known
m54284U_191111_172039/9111961/ccs	transcript_1014.known
m54284U_191111_172039/93194476/ccs	transcript_1014.known
m54284U_191110_105540/152896205/ccs	transcript_1014.known
m54284U_191110_105540/1246547/ccs	transcript_1014.known
m54284U_191111_172039/157811699/ccs	transcript_1014.known
m54284U_191110_105540/10160805/ccs	transcript_1014.known
m54284U_191110_105540/128387272/ccs	transcript_1014.known
m54284U_191111_172039/177275656/ccs	transcript_1014.known
m54284U_191111_172039/103220208/ccs	transcript_1014.known
m54284U_191111_172039/44040603/ccs	transcript_1014.known
m54284U_191110_105540/149685530/ccs	transcript_1014.known
m54284U_191110_105540/104990889/ccs	transcript_1014.known
m54284U_191111_172039/17236302/ccs	transcript_1014.known
m54284U_191110_105540/5441855/ccs	transcript_1014.known
m54284U_191110_105540/137300031/ccs	transcript_1014.known
m54284U_191110_105540/140247938/ccs	transcript_1014.known
m54284U_191110_105540/34079353/ccs	transcript_1014.known
m54284U_191111_172039/64947386/ccs	transcript_1014.known
m54284U_191110_105540/27658408/ccs	transcript_1014.known
m54284U_191110_105540/114363224/ccs	transcript_1014.known
m54284U_191110_105540/96666224/ccs	transcript_1014.known
m54284U_191110_105540/71172703/ccs	transcript_1014.known
m54284U_191110_105540/93913470/ccs	transcript_1014.known
m54284U_191110_105540/79300014/ccs	transcript_1014.known
m54284U_191111_172039/103088846/ccs	transcript_1014.known
m54284U_191110_105540/158402947/ccs	transcript_1014.known
m54284U_191111_172039/100928083/ccs	transcript_1014.known
m54284U_191110_105540/109184143/ccs	transcript_1016.nnic
m54284U_191110_105540/41617996/ccs	transcript_1016.nnic
m54284U_191110_105540/138282782/ccs	transcript_1016.nnic
m54284U_191111_172039/74844532/ccs	transcript_1016.nnic
m54284U_191111_172039/118884724/ccs	transcript_1016.nnic
m54284U_191110_105540/94307318/ccs	transcript_1016.nnic
m54284U_191110_105540/40700169/ccs	transcript_1016.nnic
m54284U_191110_105540/5505492/ccs	transcript_1016.nnic
m54284U_191110_105540/15729320/ccs	transcript_1016.nnic
m54284U_191111_172039/57673219/ccs	transcript_1017.nnic
m54284U_191110_105540/25627437/ccs	transcript_1017.nnic
m54284U_191111_172039/58983045/ccs	transcript_1017.nnic
m54284U_191110_105540/173147530/ccs	transcript_1017.nnic
m54284U_191111_172039/4456516/ccs	transcript_1017.nnic
m54284U_191110_105540/113248676/ccs	transcript_1017.nnic
m54284U_191110_105540/175704328/ccs	transcript_1017.nnic
m54284U_191110_105540/178848464/ccs	transcript_1017.nnic
m54284U_191110_105540/139069419/ccs	transcript_1017.nnic
m54284U_191111_172039/94962538/ccs	transcript_1018.nnic
m54284U_191110_105540/36177188/ccs	transcript_1018.nnic
m54284U_191110_105540/115409773/ccs	transcript_1018.nnic
m54284U_191110_105540/17170683/ccs	transcript_1018.nnic
m54284U_191110_105540/12124678/ccs	transcript_1018.nnic
m54284U_191110_105540/61079826/ccs	transcript_1018.nnic
m54284U_191111_172039/140445487/ccs	transcript_1018.nnic
m54284U_191110_105540/167379630/ccs	transcript_1020.known
m54284U_191111_172039/5047299/ccs	transcript_1020.known
m54284U_191111_172039/140904043/ccs	transcript_1020.known
m54284U_191110_105540/152568518/ccs	transcript_1020.known
m54284U_191110_105540/178979478/ccs	transcript_1020.known
m54284U_191111_172039/29558410/ccs	transcript_1020.known
m54284U_191111_172039/150145057/ccs	transcript_1020.known
m54284U_191111_172039/41420647/ccs	transcript_1020.known
m54284U_191110_105540/11470364/ccs	transcript_1020.known
m54284U_191110_105540/167247876/ccs	transcript_1020.known
m54284U_191110_105540/69272167/ccs	transcript_1020.known
m54284U_191110_105540/28509302/ccs	transcript_1020.known
m54284U_191110_105540/33228323/ccs	transcript_1020.known
m54284U_191111_172039/149620255/ccs	transcript_1020.known
m54284U_191110_105540/177735805/ccs	transcript_1020.known
m54284U_191111_172039/130745689/ccs	transcript_1020.known
m54284U_191111_172039/81003580/ccs	transcript_1020.known
m54284U_191111_172039/157354475/ccs	transcript_1020.known
m54284U_191110_105540/150997599/ccs	transcript_1020.known
m54284U_191111_172039/96405149/ccs	transcript_1020.known
m54284U_191110_105540/31064460/ccs	transcript_1020.known
m54284U_191110_105540/60557780/ccs	transcript_1020.known
m54284U_191110_105540/60819735/ccs	transcript_1020.known
m54284U_191110_105540/100141378/ccs	transcript_1020.known
m54284U_191111_172039/82053030/ccs	transcript_1020.known
m54284U_191111_172039/104073497/ccs	transcript_1020.known
m54284U_191110_105540/50726246/ccs	transcript_1020.known
m54284U_191111_172039/139724528/ccs	transcript_1020.known
m54284U_191111_172039/85067926/ccs	transcript_1020.known
m54284U_191111_172039/111479507/ccs	transcript_1020.known
m54284U_191110_105540/80741979/ccs	transcript_1020.known
m54284U_191111_172039/71502534/ccs	transcript_1020.known
m54284U_191111_172039/11731819/ccs	transcript_1020.known
m54284U_191111_172039/66193945/ccs	transcript_1020.known
m54284U_191110_105540/138611306/ccs	transcript_1020.known
m54284U_191111_172039/178324129/ccs	transcript_1020.known
m54284U_191111_172039/126092734/ccs	transcript_1020.known
m54284U_191110_105540/96340281/ccs	transcript_1020.known
m54284U_191110_105540/85721401/ccs	transcript_1020.known
m54284U_191110_105540/147458286/ccs	transcript_1020.known
m54284U_191111_172039/8981051/ccs	transcript_1020.known
m54284U_191110_105540/106431585/ccs	transcript_1020.known
m54284U_191111_172039/77859155/ccs	transcript_1020.known
m54284U_191111_172039/161808388/ccs	transcript_1020.known
m54284U_191110_105540/141952944/ccs	transcript_1020.known
m54284U_191111_172039/160303557/ccs	transcript_1020.known
m54284U_191111_172039/100338323/ccs	transcript_1020.known
m54284U_191110_105540/170329653/ccs	transcript_1020.known
m54284U_191111_172039/155648505/ccs	transcript_1020.known
m54284U_191111_172039/8652050/ccs	transcript_1020.known
m54284U_191111_172039/85722083/ccs	transcript_1020.known
m54284U_191111_172039/36571943/ccs	transcript_1020.known
m54284U_191111_172039/114951726/ccs	transcript_1020.known
m54284U_191110_105540/30214573/ccs	transcript_1020.known
m54284U_191110_105540/111544603/ccs	transcript_1020.known
m54284U_191111_172039/171705350/ccs	transcript_1020.known
m54284U_191110_105540/108005758/ccs	transcript_1020.known
m54284U_191110_105540/2162723/ccs	transcript_1020.known
m54284U_191110_105540/88474186/ccs	transcript_1020.known
m54284U_191111_172039/140116253/ccs	transcript_1020.known
m54284U_191111_172039/101253566/ccs	transcript_1020.known
m54284U_191111_172039/56688949/ccs	transcript_1020.known
m54284U_191111_172039/175375091/ccs	transcript_1020.known
m54284U_191110_105540/84870282/ccs	transcript_1020.known
m54284U_191111_172039/111872381/ccs	transcript_1020.known
m54284U_191110_105540/88540803/ccs	transcript_1020.known
m54284U_191111_172039/156697995/ccs	transcript_1020.known
m54284U_191111_172039/54396964/ccs	transcript_1020.known
m54284U_191111_172039/105842528/ccs	transcript_1020.known
m54284U_191110_105540/77529224/ccs	transcript_1020.known
m54284U_191111_172039/13960699/ccs	transcript_1020.known
m54284U_191110_105540/171705037/ccs	transcript_1020.known
m54284U_191111_172039/155452615/ccs	transcript_1020.known
m54284U_191110_105540/86313690/ccs	transcript_1020.known
m54284U_191111_172039/19071602/ccs	transcript_1020.known
m54284U_191111_172039/130942663/ccs	transcript_1020.known
m54284U_191110_105540/134285760/ccs	transcript_1020.known
m54284U_191110_105540/46859474/ccs	transcript_1020.known
m54284U_191110_105540/92538463/ccs	transcript_1020.known
m54284U_191110_105540/116197249/ccs	transcript_1020.known
m54284U_191111_172039/90376684/ccs	transcript_1020.known
m54284U_191110_105540/112198365/ccs	transcript_1020.known
m54284U_191110_105540/50922952/ccs	transcript_1020.known
m54284U_191110_105540/144115775/ccs	transcript_1020.known
m54284U_191110_105540/67045567/ccs	transcript_1020.known
m54284U_191111_172039/263684/ccs	transcript_1020.known
m54284U_191111_172039/172097799/ccs	transcript_1020.known
m54284U_191110_105540/157943390/ccs	transcript_1020.known
m54284U_191111_172039/122422421/ccs	transcript_1020.known
m54284U_191111_172039/162136722/ccs	transcript_1020.known
m54284U_191111_172039/175965522/ccs	transcript_1020.known
m54284U_191111_172039/39256447/ccs	transcript_1020.known
m54284U_191111_172039/39192722/ccs	transcript_1020.known
m54284U_191110_105540/19268154/ccs	transcript_1020.known
m54284U_191110_105540/64225627/ccs	transcript_1020.known
m54284U_191110_105540/68159426/ccs	transcript_1020.known
m54284U_191111_172039/78908155/ccs	transcript_1020.known
m54284U_191111_172039/141689910/ccs	transcript_1020.known
m54284U_191111_172039/4327134/ccs	transcript_1020.known
m54284U_191111_172039/151651476/ccs	transcript_1020.known
m54284U_191110_105540/167379630/ccs	transcript_1021.known
m54284U_191111_172039/5047299/ccs	transcript_1021.known
m54284U_191110_105540/101254210/ccs	transcript_1021.known
m54284U_191111_172039/140904043/ccs	transcript_1021.known
m54284U_191110_105540/152568518/ccs	transcript_1021.known
m54284U_191111_172039/108595836/ccs	transcript_1021.known
m54284U_191110_105540/178979478/ccs	transcript_1021.known
m54284U_191111_172039/29558410/ccs	transcript_1021.known
m54284U_191111_172039/150145057/ccs	transcript_1021.known
m54284U_191111_172039/24906155/ccs	transcript_1021.known
m54284U_191110_105540/11470364/ccs	transcript_1021.known
m54284U_191110_105540/167247876/ccs	transcript_1021.known
m54284U_191110_105540/69272167/ccs	transcript_1021.known
m54284U_191110_105540/28509302/ccs	transcript_1021.known
m54284U_191110_105540/23003603/ccs	transcript_1021.known
m54284U_191110_105540/33228323/ccs	transcript_1021.known
m54284U_191111_172039/149031592/ccs	transcript_1021.known
m54284U_191111_172039/149620255/ccs	transcript_1021.known
m54284U_191110_105540/177735805/ccs	transcript_1021.known
m54284U_191110_105540/91425135/ccs	transcript_1021.known
m54284U_191111_172039/151323882/ccs	transcript_1021.known
m54284U_191111_172039/52363500/ccs	transcript_1021.known
m54284U_191111_172039/81003580/ccs	transcript_1021.known
m54284U_191111_172039/133498252/ccs	transcript_1021.known
m54284U_191111_172039/157354475/ccs	transcript_1021.known
m54284U_191110_105540/150997599/ccs	transcript_1021.known
m54284U_191111_172039/96405149/ccs	transcript_1021.known
m54284U_191110_105540/31064460/ccs	transcript_1021.known
m54284U_191110_105540/60819735/ccs	transcript_1021.known
m54284U_191111_172039/64555614/ccs	transcript_1021.known
m54284U_191110_105540/100141378/ccs	transcript_1021.known
m54284U_191111_172039/82053030/ccs	transcript_1021.known
m54284U_191111_172039/104073497/ccs	transcript_1021.known
m54284U_191111_172039/180355241/ccs	transcript_1021.known
m54284U_191110_105540/50726246/ccs	transcript_1021.known
m54284U_191111_172039/139724528/ccs	transcript_1021.known
m54284U_191111_172039/120390527/ccs	transcript_1021.known
m54284U_191111_172039/85067926/ccs	transcript_1021.known
m54284U_191110_105540/44958075/ccs	transcript_1021.known
m54284U_191111_172039/111479507/ccs	transcript_1021.known
m54284U_191110_105540/39781833/ccs	transcript_1021.known
m54284U_191110_105540/80741979/ccs	transcript_1021.known
m54284U_191111_172039/71502534/ccs	transcript_1021.known
m54284U_191111_172039/11731819/ccs	transcript_1021.known
m54284U_191111_172039/66193945/ccs	transcript_1021.known
m54284U_191111_172039/171050391/ccs	transcript_1021.known
m54284U_191110_105540/138611306/ccs	transcript_1021.known
m54284U_191110_105540/61670177/ccs	transcript_1021.known
m54284U_191111_172039/178324129/ccs	transcript_1021.known
m54284U_191111_172039/126092734/ccs	transcript_1021.known
m54284U_191110_105540/96340281/ccs	transcript_1021.known
m54284U_191110_105540/85721401/ccs	transcript_1021.known
m54284U_191110_105540/147458286/ccs	transcript_1021.known
m54284U_191111_172039/8981051/ccs	transcript_1021.known
m54284U_191111_172039/77859155/ccs	transcript_1021.known
m54284U_191111_172039/161808388/ccs	transcript_1021.known
m54284U_191110_105540/141952944/ccs	transcript_1021.known
m54284U_191111_172039/160303557/ccs	transcript_1021.known
m54284U_191111_172039/3934495/ccs	transcript_1021.known
m54284U_191111_172039/120587907/ccs	transcript_1021.known
m54284U_191111_172039/100338323/ccs	transcript_1021.known
m54284U_191110_105540/170329653/ccs	transcript_1021.known
m54284U_191111_172039/155648505/ccs	transcript_1021.known
m54284U_191111_172039/85722083/ccs	transcript_1021.known
m54284U_191111_172039/68289911/ccs	transcript_1021.known
m54284U_191111_172039/36571943/ccs	transcript_1021.known
m54284U_191111_172039/114951726/ccs	transcript_1021.known
m54284U_191110_105540/30214573/ccs	transcript_1021.known
m54284U_191111_172039/162660437/ccs	transcript_1021.known
m54284U_191110_105540/81921237/ccs	transcript_1021.known
m54284U_191110_105540/111544603/ccs	transcript_1021.known
m54284U_191111_172039/171705350/ccs	transcript_1021.known
m54284U_191110_105540/159975324/ccs	transcript_1021.known
m54284U_191110_105540/108005758/ccs	transcript_1021.known
m54284U_191110_105540/2162723/ccs	transcript_1021.known
m54284U_191111_172039/15467796/ccs	transcript_1021.known
m54284U_191110_105540/88474186/ccs	transcript_1021.known
m54284U_191111_172039/140116253/ccs	transcript_1021.known
m54284U_191111_172039/101253566/ccs	transcript_1021.known
m54284U_191111_172039/56688949/ccs	transcript_1021.known
m54284U_191111_172039/175375091/ccs	transcript_1021.known
m54284U_191110_105540/84870282/ccs	transcript_1021.known
m54284U_191111_172039/143656412/ccs	transcript_1021.known
m54284U_191110_105540/106234609/ccs	transcript_1021.known
m54284U_191111_172039/111872381/ccs	transcript_1021.known
m54284U_191111_172039/156304717/ccs	transcript_1021.known
m54284U_191110_105540/88540803/ccs	transcript_1021.known
m54284U_191111_172039/156697995/ccs	transcript_1021.known
m54284U_191111_172039/83297897/ccs	transcript_1021.known
m54284U_191111_172039/105842528/ccs	transcript_1021.known
m54284U_191111_172039/54396964/ccs	transcript_1021.known
m54284U_191111_172039/75302264/ccs	transcript_1021.known
m54284U_191110_105540/77529224/ccs	transcript_1021.known
m54284U_191111_172039/13960699/ccs	transcript_1021.known
m54284U_191110_105540/171705037/ccs	transcript_1021.known
m54284U_191111_172039/155452615/ccs	transcript_1021.known
m54284U_191110_105540/86313690/ccs	transcript_1021.known
m54284U_191111_172039/19071602/ccs	transcript_1021.known
m54284U_191111_172039/130942663/ccs	transcript_1021.known
m54284U_191110_105540/134285760/ccs	transcript_1021.known
m54284U_191110_105540/46859474/ccs	transcript_1021.known
m54284U_191110_105540/92538463/ccs	transcript_1021.known
m54284U_191110_105540/116197249/ccs	transcript_1021.known
m54284U_191111_172039/20711980/ccs	transcript_1021.known
m54284U_191111_172039/90376684/ccs	transcript_1021.known
m54284U_191110_105540/108267123/ccs	transcript_1021.known
m54284U_191110_105540/112198365/ccs	transcript_1021.known
m54284U_191111_172039/96272931/ccs	transcript_1021.known
m54284U_191110_105540/50922952/ccs	transcript_1021.known
m54284U_191110_105540/144115775/ccs	transcript_1021.known
m54284U_191110_105540/67045567/ccs	transcript_1021.known
m54284U_191111_172039/118752271/ccs	transcript_1021.known
m54284U_191111_172039/263684/ccs	transcript_1021.known
m54284U_191111_172039/172097799/ccs	transcript_1021.known
m54284U_191110_105540/157943390/ccs	transcript_1021.known
m54284U_191111_172039/122422421/ccs	transcript_1021.known
m54284U_191111_172039/162136722/ccs	transcript_1021.known
m54284U_191111_172039/175965522/ccs	transcript_1021.known
m54284U_191111_172039/39256447/ccs	transcript_1021.known
m54284U_191111_172039/39192722/ccs	transcript_1021.known
m54284U_191111_172039/62195046/ccs	transcript_1021.known
m54284U_191110_105540/19268154/ccs	transcript_1021.known
m54284U_191110_105540/64225627/ccs	transcript_1021.known
m54284U_191110_105540/68159426/ccs	transcript_1021.known
m54284U_191111_172039/78908155/ccs	transcript_1021.known
m54284U_191111_172039/141689910/ccs	transcript_1021.known
m54284U_191110_105540/165806093/ccs	transcript_1021.known
m54284U_191111_172039/4327134/ccs	transcript_1021.known
m54284U_191110_105540/141623615/ccs	transcript_1021.known
m54284U_191111_172039/151651476/ccs	transcript_1021.known
m54284U_191110_105540/169083601/ccs	transcript_1025.nnic
m54284U_191111_172039/91357954/ccs	transcript_1025.nnic
m54284U_191111_172039/68879351/ccs	transcript_1025.nnic
m54284U_191111_172039/170199713/ccs	transcript_1025.nnic
m54284U_191111_172039/87229016/ccs	transcript_1025.nnic
m54284U_191111_172039/7668141/ccs	transcript_1025.nnic
m54284U_191111_172039/91489427/ccs	transcript_1025.nnic
m54284U_191111_172039/39848095/ccs	transcript_1025.nnic
m54284U_191111_172039/64555356/ccs	transcript_1025.nnic
m54284U_191111_172039/63635863/ccs	transcript_1025.nnic
m54284U_191111_172039/20318935/ccs	transcript_1040.nnic
m54284U_191111_172039/41354808/ccs	transcript_1040.nnic
m54284U_191110_105540/62653875/ccs	transcript_1040.nnic
m54284U_191111_172039/142409975/ccs	transcript_1040.nnic
m54284U_191111_172039/33621555/ccs	transcript_1040.nnic
m54284U_191111_172039/32965342/ccs	transcript_1040.nnic
m54284U_191111_172039/82053660/ccs	transcript_1040.nnic
m54284U_191111_172039/165087005/ccs	transcript_1040.nnic
m54284U_191110_105540/165479197/ccs	transcript_1040.nnic
m54284U_191111_172039/81199575/ccs	transcript_1040.nnic
m54284U_191111_172039/9243340/ccs	transcript_1040.nnic
m54284U_191110_105540/152176605/ccs	transcript_1040.nnic
m54284U_191111_172039/35259452/ccs	transcript_1040.nnic
m54284U_191111_172039/149620927/ccs	transcript_1040.nnic
m54284U_191111_172039/110758278/ccs	transcript_1040.nnic
m54284U_191111_172039/176752453/ccs	transcript_10000.nic
m54284U_191110_105540/49284310/ccs	transcript_10000.nic
m54284U_191111_172039/100403222/ccs	transcript_10000.nic
m54284U_191111_172039/30212466/ccs	transcript_10000.nic
m54284U_191110_105540/119013709/ccs	transcript_10000.nic
m54284U_191111_172039/76089149/ccs	transcript_10000.nic
m54284U_191111_172039/168625861/ccs	transcript_10000.nic
m54284U_191111_172039/59049437/ccs	transcript_10000.nic
m54284U_191110_105540/162333376/ccs	transcript_10000.nic
m54284U_191111_172039/115015982/ccs	transcript_10000.nic
m54284U_191110_105540/69601381/ccs	transcript_10000.nic
m54284U_191111_172039/17302772/ccs	transcript_10000.nic
m54284U_191111_172039/128516465/ccs	transcript_10000.nic
m54284U_191110_105540/110691575/ccs	transcript_10000.nic
m54284U_191110_105540/133234789/ccs	transcript_10000.nic
m54284U_191111_172039/124193610/ccs	transcript_10000.nic
m54284U_191110_105540/152372899/ccs	transcript_10000.nic
m54284U_191111_172039/38863080/ccs	transcript_10000.nic
m54284U_191110_105540/88017523/ccs	transcript_10000.nic
m54284U_191111_172039/177212244/ccs	transcript_10002.nnic
m54284U_191111_172039/167315876/ccs	transcript_10002.nnic
m54284U_191111_172039/63113605/ccs	transcript_10002.nnic
m54284U_191110_105540/60163613/ccs	transcript_10002.nnic
m54284U_191110_105540/46860306/ccs	transcript_10002.nnic
m54284U_191110_105540/17629270/ccs	transcript_10002.nnic
m54284U_191111_172039/84609323/ccs	transcript_10002.nnic
m54284U_191110_105540/52758214/ccs	transcript_10002.nnic
m54284U_191111_172039/7865883/ccs	transcript_10015.nnic
m54284U_191111_172039/12126060/ccs	transcript_10015.nnic
m54284U_191110_105540/124455416/ccs	transcript_10015.nnic
m54284U_191110_105540/50070761/ccs	transcript_10015.nnic
m54284U_191110_105540/14418485/ccs	transcript_10015.nnic
m54284U_191110_105540/70781285/ccs	transcript_10015.nnic
m54284U_191110_105540/172099936/ccs	transcript_10015.nnic
m54284U_191110_105540/49022556/ccs	transcript_10015.nnic
m54284U_191110_105540/86640086/ccs	transcript_10015.nnic
m54284U_191110_105540/125764944/ccs	transcript_10015.nnic
m54284U_191111_172039/54003790/ccs	transcript_10015.nnic
m54284U_191111_172039/75172439/ccs	transcript_10015.nnic
m54284U_191111_172039/18483268/ccs	transcript_10016.known
m54284U_191110_105540/164759374/ccs	transcript_10016.known
m54284U_191110_105540/92211875/ccs	transcript_10016.known
m54284U_191111_172039/69140501/ccs	transcript_10016.known
m54284U_191111_172039/11470098/ccs	transcript_10016.known
m54284U_191111_172039/50464779/ccs	transcript_10016.known
m54284U_191111_172039/108268154/ccs	transcript_10016.known
m54284U_191110_105540/145884239/ccs	transcript_10016.known
m54284U_191111_172039/21496997/ccs	transcript_10016.known
m54284U_191111_172039/115213286/ccs	transcript_10016.known
m54284U_191110_105540/56821692/ccs	transcript_10016.known
m54284U_191111_172039/12715676/ccs	transcript_10016.known
m54284U_191111_172039/140771499/ccs	transcript_10016.known
m54284U_191110_105540/52430911/ccs	transcript_10016.known
m54284U_191111_172039/152962576/ccs	transcript_10016.known
m54284U_191111_172039/86441996/ccs	transcript_10016.known
m54284U_191111_172039/117705402/ccs	transcript_10016.known
m54284U_191110_105540/68027112/ccs	transcript_10016.known
m54284U_191111_172039/123865623/ccs	transcript_10017.known
m54284U_191111_172039/24578081/ccs	transcript_10018.known
m54284U_191111_172039/67372432/ccs	transcript_10018.known
m54284U_191111_172039/27394840/ccs	transcript_10018.known
m54284U_191111_172039/140248110/ccs	transcript_10018.known
m54284U_191111_172039/48890555/ccs	transcript_10018.known
m54284U_191111_172039/153813251/ccs	transcript_10018.known
m54284U_191111_172039/104727344/ccs	transcript_10018.known
m54284U_191110_105540/73796220/ccs	transcript_10018.known
